area,Latitude,Longitude,Year,Outbreak,Source,File Name,Study
"near fort frances (146,000 hectares) and 100 km to the east (65,000 hectares)",48.6114425,-93.3967615,1977,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1943,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1944,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1945,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1946,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1947,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1948,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1949,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1950,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1951,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1952,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1953,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1954,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1977,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"western ontario, canada",49.809661,-88.4811791,1983,1,dendrochronological samples from tree cores | personal communication with the department of lands and forest representative,Timing of growth reductions in black spruce stem and branches during the 1970s spruce budworm outbreak.pdf,
"baxter state park, maine, usa",45.657728,-68.709869,1984,1,No identified sources,Two new species of Erythraeidae _Acari_ Prostigmata_ associated with the spruce budworm_ Choristoneura fumiferana _Clemens__Lepidoptera_ Tortricidae__ in Maine.pdf,
"howland, maine, usa",45.2386668,-68.6636391,1979,1,No identified sources,Two new species of Erythraeidae _Acari_ Prostigmata_ associated with the spruce budworm_ Choristoneura fumiferana _Clemens__Lepidoptera_ Tortricidae__ in Maine.pdf,
"penobscot co., penobscot experimental forest, maine, usa",44.8036159,-68.7702127,1979,1,No identified sources,Two new species of Erythraeidae _Acari_ Prostigmata_ associated with the spruce budworm_ Choristoneura fumiferana _Clemens__Lepidoptera_ Tortricidae__ in Maine.pdf,
"piscataquis co., maine, usa",45.4594907,-69.5906101,1979,1,No identified sources,Two new species of Erythraeidae _Acari_ Prostigmata_ associated with the spruce budworm_ Choristoneura fumiferana _Clemens__Lepidoptera_ Tortricidae__ in Maine.pdf,
location not specified,56.7291997,-111.3885221,1996,1,aerial defoliation survey,Use of forest inventory and monitoring data in the spruce budworm decision support system.pdf,
"east anderson and gilt creek regions of british columbia, canada",49.7239347,-121.2794135,1976,1,dendrochronological samples from tree cores | aerial defoliation survey,Variation in wood anatomical structure of Douglas-fir defoliated by the western spruce budworm_ a case study in the coastal-transitional zone of British Columbia__.pdf,
"east anderson and gilt creek regions of british columbia, canada",49.7239347,-121.2794135,1977,1,dendrochronological samples from tree cores | aerial defoliation survey,Variation in wood anatomical structure of Douglas-fir defoliated by the western spruce budworm_ a case study in the coastal-transitional zone of British Columbia__.pdf,
"east anderson and gilt creek regions of british columbia, canada",49.7239347,-121.2794135,1978,1,dendrochronological samples from tree cores | aerial defoliation survey,Variation in wood anatomical structure of Douglas-fir defoliated by the western spruce budworm_ a case study in the coastal-transitional zone of British Columbia__.pdf,
"east anderson and gilt creek regions of british columbia, canada",49.7239347,-121.2794135,1979,1,dendrochronological samples from tree cores | aerial defoliation survey,Variation in wood anatomical structure of Douglas-fir defoliated by the western spruce budworm_ a case study in the coastal-transitional zone of British Columbia__.pdf,
"east anderson and gilt creek regions of british columbia, canada",49.7239347,-121.2794135,1980,1,dendrochronological samples from tree cores | aerial defoliation survey,Variation in wood anatomical structure of Douglas-fir defoliated by the western spruce budworm_ a case study in the coastal-transitional zone of British Columbia__.pdf,
"boreal forest of quebec, canada",48.1023356,-77.7875715,2005,1,No identified sources,Volatile compounds in the foliage of balsam fir analyzed by static headspace gas chromatography _HS-GC__ an example of the spruce budworm defoliation effect in__.pdf,
"boreal forest of quebec, canada",48.1023356,-77.7875715,2006,1,No identified sources,Volatile compounds in the foliage of balsam fir analyzed by static headspace gas chromatography _HS-GC__ an example of the spruce budworm defoliation effect in__.pdf,
"boreal forest of quebec, canada",48.1023356,-77.7875715,2007,1,No identified sources,Volatile compounds in the foliage of balsam fir analyzed by static headspace gas chromatography _HS-GC__ an example of the spruce budworm defoliation effect in__.pdf,
"boreal forest of quebec, canada",48.1023356,-77.7875715,2008,1,No identified sources,Volatile compounds in the foliage of balsam fir analyzed by static headspace gas chromatography _HS-GC__ an example of the spruce budworm defoliation effect in__.pdf,
